dbo	spx_ModificarOrdenTrabajoFecha	1	0	1	0	0	0	auth
dbo	spx_ModificarProducto	1	1	1	0	0	1	auth
dbo	spx_ModificarProductoNacionalDelLocal	1	1	1	0	0	0	inventory
dbo	spx_ModificarSalidaTraspasoPendienteRegistrado	0	0	1	0	0	0	auth
dbo	spx_ModificarSeHizoE18_BajaProductos	0	0	1	0	0	0	inventory
dbo	spx_ModificarSeHizoE18_BajaProductosDeSucursal	0	0	1	0	0	0	inventory
dbo	spx_ModificarSerialChipId_Anterior	1	1	1	0	0	0	auth
dbo	spx_ModificarSerialChipId_CE_CNE_c1	1	1	1	0	0	0	auth
dbo	spx_ModificarSerialChipId_E3_E2_c2	1	1	1	0	0	0	auth
dbo	spx_ModificarSerialChipId_E411_E3_c3	1	1	1	0	0	0	auth
dbo	spx_ModificarUsuarioSucursal	0	0	1	0	0	0	auth
dbo	spx_Obtener_BajaProductosNacional	1	0	0	0	0	0	inventory
dbo	spx_Obtener_CasosCorrecionErrores	1	0	0	0	0	0	general
dbo	spx_ObtenerAnticiposEmpleado	1	0	0	0	0	0	auth
dbo	spx_ObtenerBajaProductos	1	0	0	0	0	0	auth
dbo	spx_ObtenerBajaProductosNacional_xID	1	0	0	0	0	0	inventory
dbo	spx_ObtenerBajaProductosPendiente	1	0	0	0	0	0	auth
dbo	spx_ObtenerCantidadIngresos	1	0	0	0	0	0	general
dbo	spx_ObtenerCargoUsuario_XIDVenta	1	0	0	0	0	0	auth
dbo	spx_ObtenerCargoUsuarioNoRealizado_ID	1	0	0	0	0	0	auth
dbo	spx_ObtenerCargoUsuarioNoRealizado_Listado	1	0	0	0	0	0	auth
dbo	spx_ObtenerCierreAlmacen_PSaldos	1	1	1	1	0	0	sync
dbo	spx_ObtenerContraseñasAntiguas	1	0	0	0	0	0	auth
dbo	spx_ObtenerContraseñaUsuario	1	0	0	0	0	0	auth
dbo	spx_ObtenerCorrecionErrores_XID	1	0	0	0	0	0	general
dbo	spx_ObtenerCorreosBackOffice	1	0	0	0	0	0	general
dbo	spx_ObtenerCorreosPEnviar	1	0	0	0	0	0	auth
dbo	spx_ObtenerDatoEmbajadoresBDComision	1	0	0	0	0	0	general
dbo	spx_ObtenerDatoEmbajadoresBDComisionXSucursal	1	0	0	0	0	0	general
dbo	spx_ObtenerDatoEmpleadoBDBoletasMakiro	1	0	0	0	0	0	general
dbo	spx_ObtenerDatoEmpleadoBDBoletasMakiroXSucursal	1	0	0	0	0	0	general
dbo	spx_ObtenerDatosParaEjecucion	1	0	0	0	0	0	customer
dbo	spx_ObtenerDatosParaProgramacion	1	0	0	0	0	0	customer
dbo	spx_ObtenerDatosProductoControlEnvio	1	0	0	0	0	0	inventory
dbo	spx_ObtenerDatosTipoTrabajo	1	0	0	0	0	0	general
dbo	spx_ObtenerDatosUsuario	1	0	0	0	0	0	auth
dbo	spx_ObtenerDeudaBajasReporte	1	0	0	0	0	0	report
dbo	spx_ObtenerDeudaCUNRReporte	1	0	0	0	0	0	report
dbo	spx_ObtenerDeudasPEvaluaciones	1	0	0	0	0	0	general
dbo	spx_ObtenerDevolucionTigoPendiente	1	0	0	0	0	0	auth
dbo	spx_ObtenerEntidadBancaria	1	0	0	0	0	0	general
dbo	spx_ObtenerEstadoProducto	1	0	0	0	0	0	inventory
dbo	spx_ObtenerEstadoProductoBP	1	0	0	0	0	0	inventory
dbo	spx_ObtenerEstadoProductoBP_RetNoEntregado	1	0	0	0	0	0	inventory
dbo	spx_ObtenerEstadoProductoTA	1	0	0	0	0	0	inventory
dbo	spx_ObtenerEstadoProductoXSerial	1	0	0	0	0	0	inventory
dbo	spx_ObtenerEstadoSiguiente	1	0	0	0	0	0	inventory
dbo	spx_ObtenerFechaActual	1	0	0	0	0	0	general
dbo	spx_ObtenerFormaDePago	1	0	0	0	0	0	billing
dbo	spx_ObtenerIngresoDetMaterialTigo_xId	1	0	0	0	0	0	auth
dbo	spx_ObtenerIngresoMaterialTigo	1	0	0	0	0	0	inventory
dbo	spx_ObtenerListaCierresAlmacen	1	0	0	0	0	0	auth
